Channel,Group,Source,Link
黑龙江卫视HD,weishi,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000306/index.m3u8
黑龙江卫视HD,weishi,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视HD,weishi,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
湖北卫视,weishi,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226520/1.m3u8
湖北卫视,weishi,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240043_1/playlist.m3u8?CONTENTID=00000110240043_1
湖北卫视,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hls83.m3u8
湖北卫视,weishi,江苏移动[CDN],http://183.207.249.141/ott.js.chinamobile.com/PLTV/3/224/3221225877/index.m3u8
湖北卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225550/index.m3u8?fmt=ts2hls
湖北卫视,weishi,拉萨移动,http://117.136.154.86/PLTV/88888888/224/3221225616/index.m3u8
湖北卫视,weishi,宁夏广电,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=hls&accesstoken=R601F51ABU30989182K7769060BI183360DFPBM3222C25V1020DZ9C465W16615682404EF1EB&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900050.m3u8
湖北卫视,weishi,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225760/index.m3u8
湖北卫视HD,weishi,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226240/1.m3u8
湖北卫视HD,weishi,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226503/1.m3u8
湖北卫视HD,weishi,贵州移动[CDN],http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226044/1/index.m3u8?fmt=ts2hls
湖北卫视HD,weishi,贵州移动[CDN],http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225708/1/index.m3u8?fmt=ts2hls
湖北卫视HD,weishi,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240135_1/playlist.m3u8?CONTENTID=00000110240135_1
湖北卫视HD,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hbhd.m3u8
湖北卫视HD,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hls124.m3u8
湖北卫视HD,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hls70a17.m3u8
湖北卫视HD,weishi,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视HD,weishi,江苏移动,http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221227211/index.m3u8
湖北卫视HD,weishi,江苏移动,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221227377/index.m3u8
湖北卫视HD,weishi,江苏移动,http://223.110.243.171/PLTV/3/224/3221227211/index.m3u8
湖北卫视HD,weishi,江苏移动[CDN],http://223.110.245.166/ott.js.chinamobile.com/PLTV/3/224/3221227377/index.m3u8
湖北卫视HD,weishi,江苏移动[CDN],http://183.207.249.106/ott.js.chinamobile.com/PLTV/3/224/3221227211/index.m3u8
湖北卫视HD,weishi,江苏移动[CDN],http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227565/index.m3u8
湖北卫视HD,weishi,江苏移动[CDN],http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221227665/index.m3u8
湖北卫视HD,weishi,江苏移动[CDN],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227703/index.m3u8
湖北卫视HD,weishi,江苏移动[CDN],http://183.207.248.206/ott.js.chinamobile.com/PLTV/3/224/3221227495/index.m3u8
湖北卫视HD,weishi,江苏移动[CDN],http://183.207.249.144/ott.js.chinamobile.com/PLTV/3/224/3221227479/index.m3u8
湖北卫视HD,weishi,江西移动,http://117.169.120.140:8080/live/hdhubeistv/.m3u8
湖北卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225740/index.m3u8
湖北卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225596/index.m3u8?fmt=ts2hls
湖北卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8
湖北卫视HD,weishi,拉萨移动,http://117.136.154.68/PLTV/88888888/224/3221225681/index.m3u8
湖北卫视HD,weishi,南宁移动,http://39.135.32.27:6610/000000001000/1000000001000010355/index.m3u8?i
湖北卫视HD,weishi,宁夏广电,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=hls&accesstoken=R601F51ABU30989182K7769060BI183360DFPBM3222C25V1020DZ9C465W16615682404EF1EB&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900135.m3u8
湖北卫视HD,weishi,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000325/index.m3u8
湖北卫视HD,weishi,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000325/index.m3u8
湖北卫视HD,weishi,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000325/index.m3u8
湖北卫视HD,weishi,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000325/index.m3u8
湖北卫视HD,weishi,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
湖北卫视HD,weishi,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226206/index.m3u8
湖南卫视,weishi,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226493/1.m3u8
湖南卫视,weishi,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240008_1/playlist.m3u8?CONTENTID=00000110240008_1
湖南卫视,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hls69.m3u8
湖南卫视,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hunantv.m3u8
湖南卫视,weishi,江苏移动,http://223.110.245.165/ott.js.chinamobile.com/PLTV/3/224/3221225854/index.m3u8
湖南卫视,weishi,江苏移动[CDN],http://183.207.249.207/ott.js.chinamobile.com/PLTV/3/224/3221225854/index.m3u8
湖南卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225555/index.m3u8?fmt=ts2hls
湖南卫视,weishi,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225595/index.m3u8
湖南卫视,weishi,咪咕爱看,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230206/index.m3u8
湖南卫视,weishi,咪咕爱看,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221228852/index.m3u8
湖南卫视,weishi,咪咕爱看,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230232/index.m3u8
湖南卫视,weishi,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000017/index.m3u8
湖南卫视,weishi,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000017/index.m3u8
湖南卫视,weishi,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000017/index.m3u8
湖南卫视,weishi,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000017/index.m3u8
湖南卫视,weishi,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225787/index.m3u8
湖南卫视HD,weishi,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226509/1.m3u8
湖南卫视HD,weishi,贵州移动[CDN],http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225778/1/index.m3u8?fmt=ts2hls
湖南卫视HD,weishi,贵州移动[CDN],http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226089/1/index.m3u8?fmt=ts2hls
湖南卫视HD,weishi,贵州移动[CDN],http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225707/1/index.m3u8?fmt=ts2hls
湖南卫视HD,weishi,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240130_1/playlist.m3u8?CONTENTID=00000110240130_1
湖南卫视HD,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hunanhd.m3u8
湖南卫视HD,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/jlu_hnhd.m3u8
湖南卫视HD,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hls115.m3u8
湖南卫视HD,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hls71a15.m3u8
湖南卫视HD,weishi,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视HD,weishi,江苏移动,http://223.110.245.159/ott.js.chinamobile.com/PLTV/3/224/3221227191/index.m3u8
湖南卫视HD,weishi,江苏移动,http://223.110.243.173/PLTV/3/224/3221227220/index.m3u8
湖南卫视HD,weishi,江苏移动[CDN],http://183.207.248.107/ott.js.chinamobile.com/PLTV/3/224/3221227320/index.m3u8
湖南卫视HD,weishi,江苏移动[CDN],http://183.207.248.107/ott.js.chinamobile.com/PLTV/3/224/3221227220/index.m3u8
湖南卫视HD,weishi,江苏移动[CDN],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227698/index.m3u8
湖南卫视HD,weishi,江苏移动[CDN],http://223.110.245.152/ott.js.chinamobile.com/PLTV/3/224/3221227735/index.m3u8
湖南卫视HD,weishi,江苏移动[CDN],http://183.207.248.202/ott.js.chinamobile.com/PLTV/3/224/3221227191/index.m3u8
湖南卫视HD,weishi,江苏移动[CDN],http://183.207.248.237/ott.js.chinamobile.com/PLTV/3/224/3221227404/index.m3u8
湖南卫视HD,weishi,江苏移动[CDN],http://183.207.248.237/ott.js.chinamobile.com/PLTV/3/224/3221227482/index.m3u8
湖南卫视HD,weishi,江西移动,http://223.82.250.72/live/hdhunanstv/1.m3u8
湖南卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225745/index.m3u8
湖南卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225490/index.m3u8?fmt=ts2hls
湖南卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225704/index.m3u8
湖南卫视HD,weishi,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225520/index.m3u8
湖南卫视HD,weishi,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225683/index.m3u8
湖南卫视HD,weishi,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000324/index.m3u8
湖南卫视HD,weishi,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000324/index.m3u8
湖南卫视HD,weishi,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000324/index.m3u8
湖南卫视HD,weishi,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000324/index.m3u8
湖南卫视HD,weishi,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225799/index.m3u8
湖南卫视HD,weishi,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8
吉林卫视,weishi,JLNTV官方,http://stream1.jlntv.cn/jlws/sd/live.m3u8
吉林卫视,weishi,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226426/1.m3u8
吉林卫视,weishi,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226533/1.m3u8
吉林卫视,weishi,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225886/1.m3u8
吉林卫视,weishi,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240046_1/playlist.m3u8?CONTENTID=00000110240046_1
吉林卫视,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hls84.m3u8
吉林卫视,weishi,江苏移动,http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221225883/index.m3u8
吉林卫视,weishi,江苏移动[CDN],http://183.207.249.235/ott.js.chinamobile.com/PLTV/3/224/3221225883/index.m3u8
吉林卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225680/index.m3u8
吉林卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225553/index.m3u8?fmt=ts2hls
吉林卫视,weishi,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225773/index.m3u8
吉林卫视,weishi,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225622/index.m3u8
吉林卫视,weishi,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225539/index.m3u8
吉林卫视,weishi,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000036/index.m3u8
吉林卫视,weishi,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000036/index.m3u8
吉林卫视,weishi,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000036/index.m3u8
吉林卫视,weishi,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000036/index.m3u8
吉林卫视,weishi,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
吉林卫视HD,weishi,JLNTV官方,http://stream4.jlntv.cn/test2/sd/live.m3u8
吉林卫视HD,weishi,贵州移动[CDN],http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226078/1/index.m3u8?fmt=ts2hls
吉林卫视HD,weishi,贵州移动[CDN],http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225753/1/index.m3u8?fmt=ts2hls
吉林卫视HD,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/jlhd.m3u8
吉林卫视HD,weishi,江西移动,http://117.169.120.140:8080/live/jilinstv/.m3u8
吉林延边卫视,weishi,贵州移动[CDN],http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225721/1/index.m3u8?fmt=ts2hls
吉林延边卫视,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hls161.m3u8
吉林延边卫视,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/ybtv.m3u8
吉林延边卫视,weishi,江苏移动,http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221227002/index.m3u8
吉林延边卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226201/index.m3u8
吉林延边卫视,weishi,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
江苏卫视,weishi,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226491/1.m3u8
江苏卫视,weishi,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240048_1/playlist.m3u8?CONTENTID=00000110240048_1
江苏卫视,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hls17.m3u8
江苏卫视,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/jstv.m3u8
江苏卫视,weishi,江苏移动,http://183.207.248.11/PLTV/4/224/3221225782/index.m3u8
江苏卫视,weishi,江苏移动[CDN],http://183.207.248.106/ott.js.chinamobile.com/PLTV/3/224/3221225782/index.m3u8
江苏卫视,weishi,江苏移动[CDN],http://183.207.248.171/ott.js.chinamobile.com/PLTV/3/224/3221227311/index.m3u8
江苏卫视,weishi,江苏移动[CDN],http://183.207.248.198/ott.js.chinamobile.com/PLTV/3/224/3221227292/index.m3u8
江苏卫视,weishi,江苏移动[CDN],http://183.207.249.138/ott.js.chinamobile.com/PLTV/3/224/3221227289/index.m3u8
江苏卫视,weishi,江苏移动[CDN],http://183.207.249.139/ott.js.chinamobile.com/PLTV/3/224/3221227389/index.m3u8
江苏卫视,weishi,江苏移动[CDN],http://223.110.245.156/ott.js.chinamobile.com/PLTV/3/224/3221227372/index.m3u8
江苏卫视,weishi,江苏移动[CDN],http://223.110.245.150/ott.js.chinamobile.com/PLTV/3/224/3221227385/index.m3u8
江苏卫视,weishi,江苏移动[CDN],http://183.207.249.137/ott.js.chinamobile.com/PLTV/3/224/3221227154/index.m3u8
江苏卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225582/index.m3u8?fmt=ts2hls
江苏卫视,weishi,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225599/index.m3u8
江苏卫视,weishi,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000018/index.m3u8
江苏卫视,weishi,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000018/index.m3u8
江苏卫视,weishi,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000018/index.m3u8
江苏卫视,weishi,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000018/index.m3u8
江苏卫视,weishi,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225746/index.m3u8
江苏卫视HD,weishi,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226242/1.m3u8
江苏卫视HD,weishi,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226366/1.m3u8
江苏卫视HD,weishi,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226506/1.m3u8
江苏卫视HD,weishi,贵州移动[CDN],http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226029/1/index.m3u8?fmt=ts2hls
江苏卫视HD,weishi,贵州移动[CDN],http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225751/1/index.m3u8?fmt=ts2hls
江苏卫视HD,weishi,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240133_1/playlist.m3u8?CONTENTID=00000110240133_1
江苏卫视HD,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/jshd.m3u8
江苏卫视HD,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hls116.m3u8
江苏卫视HD,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hls68a52.m3u8
江苏卫视HD,weishi,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视HD,weishi,江苏移动[CDN],http://183.207.248.206/ott.js.chinamobile.com/PLTV/3/224/3221227402/index.m3u8
江苏卫视HD,weishi,江苏移动[CDN],http://183.207.248.107/ott.js.chinamobile.com/PLTV/3/224/3221227255/index.m3u8
江苏卫视HD,weishi,江苏移动[CDN],http://223.110.245.152/ott.js.chinamobile.com/PLTV/3/224/3221227561/index.m3u8
江苏卫视HD,weishi,江苏移动[CDN],http://223.110.245.150/ott.js.chinamobile.com/PLTV/3/224/3221227689/index.m3u8
江苏卫视HD,weishi,江苏移动[CDN],http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227668/index.m3u8
江苏卫视HD,weishi,江苏移动[CDN],http://183.207.248.171/ott.js.chinamobile.com/PLTV/3/224/3221227185/index.m3u8
江苏卫视HD,weishi,江苏移动[CDN],http://183.207.249.104/ott.js.chinamobile.com/PLTV/3/224/3221227439/index.m3u8
江苏卫视HD,weishi,江苏移动[CDN],http://183.207.249.203/ott.js.chinamobile.com/PLTV/3/224/3221227552/index.m3u8
江苏卫视HD,weishi,江西移动,http://117.169.120.140:8080/live/hdjiangsustv/.m3u8
江苏卫视HD,weishi,江西移动,http://223.82.250.72/live/hdjiangsustv/1.m3u8
江苏卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225743/index.m3u8
江苏卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225488/index.m3u8?fmt=ts2hls
江苏卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225702/index.m3u8
江苏卫视HD,weishi,拉萨移动,http://117.136.154.68/PLTV/88888888/224/3221225672/index.m3u8
江苏卫视HD,weishi,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225758/index.m3u8
江苏卫视HD,weishi,南宁移动,http://39.135.32.26:6610/000000001000/1000000001000001828/index.m3u8?i
江苏卫视HD,weishi,宁夏广电,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=hls&accesstoken=R601F51ABU30989182K7769060BI183360DFPBM3222C25V1020DZ9C465W16615682404EF1EB&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900125.m3u8
江苏卫视HD,weishi,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000304/index.m3u8
江苏卫视HD,weishi,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000304/index.m3u8
江苏卫视HD,weishi,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000304/index.m3u8
江苏卫视HD,weishi,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000304/index.m3u8
江苏卫视HD,weishi,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225800/index.m3u8
江苏卫视HD,weishi,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
江西卫视,weishi,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226522/1.m3u8
江西卫视,weishi,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240049_1/playlist.m3u8?CONTENTID=00000110240049_1
江西卫视,weishi,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hls82.m3u8
江西卫视,weishi,江苏移动,http://223.110.245.170/PLTV/3/224/3221225536/index.m3u8
江西卫视,weishi,江苏移动[CDN],http://183.207.248.138/ott.js.chinamobile.com/PLTV/3/224/3221225798/index.m3u8
江西卫视,weishi,江苏移动[CDN],http://183.207.249.104/ott.js.chinamobile.com/PLTV/3/224/3221225536/index.m3u8
